ID,Año,Título y Medio,Ocasión y Lugar,# representaciones,Última representación,GP compositor,Título,Medio,Ocasión,Lugar,Facebook live,Universidad de Chile,# Intérpretes GP H,# Intérpretes GP M,# Intérpretes GP ND
RMCh237_021,2021,"Iselein* (2020) para flauta, vibráfono, marimba, guitarra y medios electró nicos","XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-09,male,Iselein* (2020),"flauta, vibráfono, marimba, guitarra y medios electró nicos",XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,3.0,0.0,2.0
RMCh237_022,2021,Hilos* (2019) para saxofón,"XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-09,male,Hilos* (2019),saxofón,XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,1.0,0.0,0.0
RMCh237_023,2021,Dignidad (2020) para oboe solo,"I Festival Latinoamericano de Música de Cámara, organizado por la Asociación Cultural Mismar",1,2021-11-23,male,Dignidad (2020),oboe solo,I Festival Latinoamericano de Música de Cámara,organizado por la Asociación Cultural Mismar,False,False,1.0,0.0,0.0
RMCh237_024,2022,Estudio N°8 para guitarra (1970) (dedicado a Darwin Vargas),"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de Los Ríos)",1,2022-01-19,male,Estudio N°8,guitarra (1970) (dedicado a Darwin Vargas),Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de Los Ríos),False,False,1.0,0.0,0.0
RMCh237_025,2022,Sonata N°1 para guitarra (1970),"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de Los Ríos)",1,2022-01-19,male,Sonata N°1,guitarra (1970),Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de Los Ríos),False,False,1.0,0.0,0.0
RMCh237_026,2022,Pentatónico para cuarteto de guitarras (1970) (dedicado a Jorge Rojas-Zegers),"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de Los Ríos)",1,2022-01-19,male,Pentatónico,cuarteto de guitarras (1970) (dedicado a Jorge Rojas-Zegers),Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de Los Ríos),False,False,1.0,0.0,0.0
RMCh237_027,2021,"Todos los cantos vienen del mar* (2021) para electroacústica, guitarra e imágenes","XVIII Festival Internacional de Música Contemporánea Darwin Vargas, Organizado por la Pontificia Universidad Católica de Chile",1,2021-10-12,male,Todos los cantos vienen del mar* (2021),"electroacústica, guitarra e imágenes",XVIII Festival Internacional de Música Contemporánea Darwin Vargas,Organizado por la Pontificia Universidad Católica de Chile,False,False,1.0,1.0,1.0
RMCh237_028,2022,La granja (dedicada a Jorge Rojas-Zegers),"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de los Ríos)",1,2022-01-19,male,La granja (dedicada a Jorge Rojas-Zegers),,Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de los Ríos),False,False,4.0,0.0,0.0
RMCh237_029,2021,Todos arriba (2021) para guitarra y orquesta,"Inauguración de mural El segundo gol del pueblo chileno del artista Ernesto “Pititore” Guerrero, evento organizado por el Centro Cultural Espacio Matta",1,2021-11-27,male,Todos arriba (2021),guitarra y orquesta,Inauguración de mural El segundo gol del pueblo chileno del artista Ernesto “Pititore” Guerrero,evento organizado por el Centro Cultural Espacio Matta,False,False,1.0,0.0,1.0
RMCh237_030,2021,"Estudios (2013) para piano (5. Contemplativo, 9. Calmo)","I Festival Latinoamericano de Música de Cámara, Organizado por la Asociación Cultural Mismar",1,2021-11-29,male,Estudios (2013),"piano (5. Contemplativo, 9. Calmo)",I Festival Latinoamericano de Música de Cámara,Organizado por la Asociación Cultural Mismar,False,False,0.0,0.0,1.0
RMCh237_031,2022,Post tenebras spero lucem* (2022),"XIX Encuentro de Música Sacra, Templo Mayor, Campus Oriente, Pontificia Universidad Católica de Chile",1,2022-03-22,male,Post tenebras spero lucem* (2022),,XIX Encuentro de Música Sacra,Templo Mayor,False,False,11.0,8.0,1.0
RMCh237_032,2022,Post tenebras spero lucem* (2022),"XIX Encuentro de Música Sacra, Parroquia de La Anunciación, Providencia, Santiago",1,2022-03-23,male,Post tenebras spero lucem* (2022),,XIX Encuentro de Música Sacra,Parroquia de La Anunciación,False,False,11.0,8.0,1.0
RMCh237_033,2021,Horizontes posibles (2012) para dos oboes,"I Festival Latinoamericano de Música de Cámara, organizado por la Asociación Cultural Mismar",1,2021-11-26,male,Horizontes posibles (2012),dos oboes,I Festival Latinoamericano de Música de Cámara,organizado por la Asociación Cultural Mismar,False,False,2.0,0.0,1.0
RMCh237_034,2021,"Estudios* (2021) para guitarra (Estudio 1 Timbre, Estudio 2 Articulación, Estudio 3 Segmentos negativos, Estudio 4 gliss-armónica, Estudio 5 Slide)","XVIII Festival Internacional de Música Contemporánea Darwin Vargas, organizado por la Pontificia Universidad Católica de Valparaíso",1,2021-10-12,male,Estudios* (2021),"guitarra (Estudio 1 Timbre, Estudio 2 Articulación, Estudio 3 Segmentos negativos, Estudio 4 gliss-armónica, Estudio 5 Slide)",XVIII Festival Internacional de Música Contemporánea Darwin Vargas,organizado por la Pontificia Universidad Católica de Valparaíso,False,False,1.0,0.0,0.0
RMCh237_035,2021,"Cuando las pulgas abandonan el cadáver* (2021) para clarinete bajo, violonchelo y electrónica","XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-09,male,Cuando las pulgas abandonan el cadáver* (2021),"clarinete bajo, violonchelo y electrónica",XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,3.0,0.0,0.0
RMCh237_036,2022,Músicas retocadas (“Andén del aire” y “Danza de la gallina”),"Gala de la Fiesta del Roto Chileno, Barrio Yungay. Internado Nacional Barros Arana (INBA), Quinta Normal",1,2022-01-18,unknown,Músicas retocadas (“Andén del aire” y “Danza de la gallina”),,Gala de la Fiesta del Roto Chileno,Barrio Yungay. Internado Nacional Barros Arana (INBA),False,False,1.0,0.0,1.0
RMCh237_037,2021,K’yklos* (2021) para flauta y electrónica,"XVIII Festival Internacional de Música Contemporánea Darwin Vargas, organizado por la Pontificia Universidad Católica de Chile",1,2021-10-12,male,K’yklos* (2021),flauta y electrónica,XVIII Festival Internacional de Música Contemporánea Darwin Vargas,organizado por la Pontificia Universidad Católica de Chile,False,False,1.0,0.0,0.0
RMCh237_038,2021,Es TiPi* (2021) para ensamble,"XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, or ganizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-12,male,Es TiPi* (2021),ensamble,XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,or ganizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,4.0,1.0,2.0
RMCh237_039,2022,Cueca porteña y relativamente guachaca (2003),"I Concierto de Temporada. Teatro Aula Magna, Universidad de Santiago",1,2022-03-23,male,Cueca porteña y relativamente guachaca (2003),,I Concierto de Temporada. Teatro Aula Magna,Universidad de Santiago,False,False,1.0,0.0,1.0
RMCh237_040,2022,Cueca porteña y relativamente guachaca (2003),"Iglesia del Divino Niño Jesús de Praga, Independencia, Santiago",1,2022-03-30,male,Cueca porteña y relativamente guachaca (2003),,Iglesia del Divino Niño Jesús de Praga,Independencia,False,False,1.0,0.0,1.0
RMCh237_041,2022,Cueca porteña y relativamente guachaca (2003),"Teatro Municipal de San Joaquín, Santiago",1,2022-03-31,male,Cueca porteña y relativamente guachaca (2003),,Teatro Municipal de San Joaquín,Santiago,False,False,1.0,0.0,1.0
RMCh237_042,2021,Suite para flauta sola (1953),"XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-12,male,Suite,flauta sola (1953),XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,1.0,0.0,0.0
RMCh237_043,2021,Cuchuflí barquillo (2020),"XVIII Festival Internacional de Música Contemporánea Darwin Vargas, organizado por la Pontificia Universidad Católica de Valparaíso",1,2021-10-11,female,Cuchuflí barquillo (2020),,XVIII Festival Internacional de Música Contemporánea Darwin Vargas,organizado por la Pontificia Universidad Católica de Valparaíso,False,False,6.0,0.0,1.0
RMCh237_044,2021,Deja que brille (2020),"XVIII Festival Internacional de Música Contemporánea Darwin Vargas, Organizado por la Pontificia Universidad Católica de Chile",1,2021-10-11,female,Deja que brille (2020),,XVIII Festival Internacional de Música Contemporánea Darwin Vargas,Organizado por la Pontificia Universidad Católica de Chile,False,False,6.0,0.0,1.0
RMCh237_045,2021,Andante para cuerdas (1905),"Ciclo de Música de Cámara, Orquesta Estable Teatro Colón, Casa de Cantabria, Buenos Aires",1,2021-12-02,male,Andante,cuerdas (1905),Ciclo de Música de Cámara,Orquesta Estable Teatro Colón,False,False,6.0,3.0,2.0
RMCh237_046,2022,"Canciones de cuna para soñar* (“La canción de Rita”, “Estrella y semilla”, “Dos décimas para una nana”, “Pececito” y “Nana para mi pequeña” [CLB], “Nana del río San Juan” y “Los espantapájaros” [PQS], “Mil cuentos de hadas” y “Duerme ya, tesoro mío” [trad. Europa, adaptación CLB])","Lanzamiento de libro de partituras homónimo, con ilustraciones de Jorge Moreno Gómez (Ediciones Liberalia y Fanjul & Ward), Conservatorio Municipal de La Ligua (Chile)",1,2022-01-09,unknown,Canciones de cuna,"soñar* (“La canción de Rita”, “Estrella y semilla”, “Dos décimas",Lanzamiento de libro de partituras homónimo,con ilustraciones de Jorge Moreno Gómez (Ediciones Liberalia y Fanjul & Ward),False,False,0.0,2.0,0.0
RMCh237_047,2021,Los límites del entendimiento (2021),"XVIII Festival Internacional de Música Contemporánea Darwin Vargas, organizado por la Pontificia Universidad Católica de Chile",1,2021-10-13,unknown,Los límites del entendimiento (2021),,XVIII Festival Internacional de Música Contemporánea Darwin Vargas,organizado por la Pontificia Universidad Católica de Chile,False,False,0.0,0.0,1.0
RMCh237_048,2021,"FlapD 0.506: Estudio de comportamientos impredecibles* (2021) para para intérprete de movimiento, saxofones, guitarras eléctricas, visuales y dispositivo electroacústico","XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-13,male,FlapD 0.506: Estudio de comportamientos impredecibles* (2021),,XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,4.0,5.0,1.0
RMCh237_049,2022,Chamamé (2018) para guitarra,"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de Los Ríos)",1,2022-01-19,male,Chamamé (2018),guitarra,Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de Los Ríos),False,False,1.0,0.0,0.0
RMCh237_050,2021,Albatros* (2021) para oboe eólico,"XVIII Festival Internacional de Música Contemporánea Darwin Vargas, organizado por la Pontificia Universidad Católica de Chile",1,2021-10-12,female,Albatros* (2021),oboe eólico,XVIII Festival Internacional de Música Contemporánea Darwin Vargas,organizado por la Pontificia Universidad Católica de Chile,False,False,1.0,0.0,0.0
RMCh237_051,2021,Spoiler (¡Elige tu propia aventura!)* (2020),"XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-12,female,Spoiler (¡Elige tu propia aventura!)* (2020),,XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,3.0,1.0,0.0
RMCh237_052,2021,"Villancicos del Santo Niño de las Quemaduras* (2021) para violín, violonchelo, flauta Paetzold, clarinete y guitarra/recitante","XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile, organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile",1,2021-11-11,male,Villancicos del Santo Niño de las Quemaduras* (2021),"violín, violonchelo, flauta Paetzold, clarinete y guitarra/recitante",XXX Festival Internacional de Música Contemporánea Pontificia Universidad Católica de Chile,organizado por el Instituto de Música de la Pontificia Universidad Católica de Chile,False,False,5.0,2.0,1.0
RMCh237_053,2022,Fughetta (1987) para cuarteto de guitarras,"Concierto de cámara Grupo Talagante. Pancul de Tomén, Los Lagos (X Región de Los Ríos)",1,2022-01-19,male,Fughetta (1987),cuarteto de guitarras,Concierto de cámara Grupo Talagante. Pancul de Tomén,Los Lagos (X Región de Los Ríos),False,False,4.0,0.0,0.0
RMCh237_054,2021,"Rústica, op. 35 (1952) para piano","I Festival Latinoamericano de Música de Cámara, organizado por la Asociación Cultural Mismar",1,2021-11-29,male,"Rústica, op. 35 (1952)",piano,I Festival Latinoamericano de Música de Cámara,organizado por la Asociación Cultural Mismar,False,False,0.0,0.0,1.0
RMCh237_055,2021,Lamento de Perséfone (2019) para dos oboes,"I Festival Latinoamericano de Música de Cámara, Organizado por la Asociación Cultural Mismar",1,2021-11-26,unknown,Lamento de Perséfone (2019),dos oboes,I Festival Latinoamericano de Música de Cámara,Organizado por la Asociación Cultural Mismar,False,False,2.0,0.0,1.0
RMCh237_056,2021,De Indias (2021) para quinteto de vientos,"Gira 2021 del Quinteto de Vientos USACH. Casa Palacio, Santiago",1,2021-12-07,male,De Indias (2021),quinteto de vientos,Gira 2021 del Quinteto de Vientos USACH. Casa Palacio,Santiago,False,False,5.0,0.0,1.0
RMCh237_057,2021,De Indias (2021) para quinteto de vientos,"Gira 2021 del Quinteto de Vientos USACH. Centro Cultural Santa Cecilia, Temuco",1,2021-12-09,male,De Indias (2021),quinteto de vientos,Gira 2021 del Quinteto de Vientos USACH. Centro Cultural Santa Cecilia,Temuco,False,False,5.0,0.0,1.0
RMCh237_058,2021,De Indias (2021) para quinteto de vientos,"Gira 2021 del Quinteto de Vientos USACH. Artistas del Acero, Concepción",1,2021-12-11,male,De Indias (2021),quinteto de vientos,Gira 2021 del Quinteto de Vientos USACH. Artistas del Acero,Concepción,False,False,5.0,0.0,1.0
